id,hostname,model,exist in Netmri
0x130a728,iad13-mab-vs-07.marriott.com,Host_Device,False
0x11d6705,SFOBMP01.marriott.com,GnSNMPDev,False
0x117670f,HDQNCS9KS08,GnSNMPDev,False
0x117670e,HDQNCS9KS02,GnSNMPDev,False
0x117670d,HDQNCN9KS03,GnSNMPDev,False
0x117670c,HDQNCS9KS06,GnSNMPDev,False
0x120273b,RNOSPP01.marriott.com,GnSNMPDev,False
0x131272c,HPNRNP01.marriott.com,Rtr_Cisco,False
0x12ba70f,SNASFP01.marriott.com,Rtr_Cisco,False
0x130a714,iad13-mab-vs-08.marriott.com,Host_Device,False
0x1206705,BUFTXP01,GnSNMPDev,False
0x1022724,MCNCWP01.marriott.com,GnSNMPDev,False
0x11d6737,AFOFIP01.marriott.com,GnSNMPDev,False
0x1336718,hdqncnfsemm01-1,Host_Device,False
0x107e72c,ORKFRPNT02.marriott.com,Rtr_Cisco,False
0x122e70c,TPESHP01.marriott.com,GnSNMPDev,False
0x130a700,iad13-mab-vs-09.marriott.com,Host_Device,False
0x11ce72c,WASXFP01.marriott.com,GnSNMPDev,False
0x11ce72d,STCALP01.marriott.com,GnSNMPDev,False
0x11ce72e,WASPSP01.marriott.com,GnSNMPDev,False
0x11ce728,WASLNP01.marriott.com,GnSNMPDev,False
0x1176722,HDQIMSCNNOG01,GnSNMPDev,False
0x11ce729,WASMHP01.marriott.com,GnSNMPDev,False
0x11ce72a,WASMOP01.marriott.com,GnSNMPDev,False
0x11ce72b,WASALP01.marriott.com,GnSNMPDev,False
0x11ce724,WASSIP01,Rtr_Cisco,False
0x12e2714,lon13cpdvsp4k1,GnSNMPDev,False
0x11da726,EWRELP01,Rtr_Cisco,False
0x121271a,CLTVFP01,Rtr_Cisco,False
0x11ce727,WASFAP01.marriott.com,GnSNMPDev,False
0x130e70d,SAVSPP01.marriott.com,Rtr_Cisco,False
0x11ce721,WASVAP01.marriott.com,Rtr_Cisco,False
0x11ce722,WASRAP01.marriott.com,Rtr_Cisco,False
0x11ce723,WASAXP01.marriott.com,Rtr_Cisco,False
0x132a70d,ATWTOP01.marriott.com,GnSNMPDev,False
0x131670e,JAXCBP01.marriott.com,Rtr_Cisco,False
0x122a762,NKGRZP01.marriott.com,GnSNMPDev,False
0x12da769,MIASWP01.marriott.com,Rtr_Cisco,False
0x1022744,NTCSCS04.marriott.com,SwCiscoIOS,False
0x130a778,iad13-mab-vs-03.marriott.com,Host_Device,False
0x11e6754,BPTTSP01.marriott.com,Rtr_Cisco,False
0x12e2765,lon13cpdvsp4k2,GnSNMPDev,False
0x133677e,hdqimnfsapp07,Host_Device,False
0x132a762,AMSCAP01.marriott.com,GnSNMPDev,False
0x130a764,iad13-mab-vs-04.marriott.com,Host_Device,False
0x1336765,hdqimnfsapp05,Host_Device,False
0x11fa746,CHIGVP01.marriott.com,GnSNMPDev,False
0x120a77a,PHLVAP01.marriott.com,GnSNMPDev,False
0x120a77b,PHLDVP01.marriott.com,GnSNMPDev,False
0x133a768,BCNSAP01.marriott.com,Rtr_Cisco,False
0x120a77c,EWRWNP01.marriott.com,GnSNMPDev,False
0x120a77d,EWRWYP01.marriott.com,GnSNMPDev,False
0x130676d,GRRFWP01.marriott.com,Rtr_Cisco,False
0x131276f,SJCAMP01.marriott.com,Rtr_Cisco,False
0x130a750,iad13-mab-vs-05.marriott.com,Host_Device,False
0x11fa77f,CHIBC01,GnSNMPDev,False
0x11b277a,LON13S101.marriott.com,GnSNMPDev,False
0x11b2778,LON13S01-MAR,GnSNMPDev,False
0x1022766,MCNMDP01.marriott.com,GnSNMPDev,False
0x1212748,SAOERP01.marriott.com,Rtr_Cisco,False
0x121a74b,PNQFIP01.marriott.com,GnSNMPDev,False
0x131675b,JANTOP01.marriott.com,Rtr_Cisco,False
0x11b2777,LON13S02-MAR,GnSNMPDev,False
0x121674f,SJCFEP01.marriott.com,GnSNMPDev,False
0x130e75f,SLCSCP01,Rtr_Cisco,False
0x121a74e,TYOSIP01,Rtr_Cisco,False
0x11d676d,IXGFIP01.marriott.com,GnSNMPDev,True
0x1202755,RNOFIP01.marriott.com,GnSNMPDev,False
0x1206757,BUFFNP01.marriott.com,GnSNMPDev,False
0x133674b,hdqimnfsapp03,Host_Device,False
0x11da762,HETSIP01,Rtr_Cisco,True
0x13127b1,PLNCYP01.marriott.com,Rtr_Cisco,False
0x11d679f,IXCJWP01.marriott.com,Rtr_Cisco,False
0x107e784,ORKFRPNT01.marriott.com,Rtr_Cisco,False
0x13367b0,hdqimnfsapp11,Host_Device,False
0x130a7b6,SJC13VSXF02,Host_Device,False
0x12da7ab,MKEFDP01.marriott.com,GnSNMPDev,False
0x11ea790,DENGRP01.marriott.com,GnSNMPDev,False
0x11ea791,DENASP01.marriott.com,GnSNMPDev,False
0x130e7a0,PAROXP01.marriott.com,Rtr_Cisco,False
0x11ea78e,CLEAVP01.marriott.com,GnSNMPDev,False
0x130a7a0,iad13swcvf.marriott.com,Host_Device,False
0x11ea78f,CLEABP01.marriott.com,GnSNMPDev,False
0x11ea78c,BDLHAP01.marriott.com,Rtr_Cisco,False
0x12e27bd,lon13cpdvsp7k1,Accelar1200,False
0x11ea78d,DENGPP01.marriott.com,Rtr_Cisco,False
0x133a7ab,ZTHAZP01.marriott.com,GnSNMPDev,False
0x11ea7bf,DENAUP01.marriott.com,GnSNMPDev,False
0x1206783,BUFNYP01.marriott.com,Rtr_Cisco,False
0x1336797,hdqimnfsapp09,Host_Device,False
0x1216787,OMAFRP01.marriott.com,GnSNMPDev,False
0x1202786,STLSPP01.marriott.com,GnSNMPDev,False
0x1216786,SJCBFP01.marriott.com,GnSNMPDev,False
0x12c6786,CVGTXP01.marriott.com,Rtr_Cisco,False
0x11fa7b5,CLTCAP01.marriott.com,GnSNMPDev,False
0x131679d,AZOFFP01.marriott.com,Rtr_Cisco,False
0x130a78c,iad13-mab-vs-01.marriott.com,Host_Device,False
0x11f67de,TYOOXP01.marriott.com,GnSNMPDev,False
0x13127f3,ONTTMP01.marriott.com,Rtr_Cisco,False
0x11f67dd,TYORZP01.marriott.com,Rtr_Cisco,False
0x11f67dc,TYO45P01.marriott.com,Rtr_Cisco,False
0x11f67db,TYOWIP01,Rtr_Cisco,False
0x12527e0,HDQNCFWM3,GnSNMPDev,False
0x11e27d6,HGHFPP01,GnSNMPDev,False
0x13367fb,hdqimnfsapp17,Host_Device,False
0x11e27d4,HGHNEP01.marriott.com,GnSNMPDev,False
0x11e27d5,HGHMDP01.marriott.com,GnSNMPDev,False
0x11e27d2,HGHERP01.marriott.com,GnSNMPDev,False
0x11e27d3,HGHMLP01.marriott.com,GnSNMPDev,False
0x11e27d0,HGHSIP01,Rtr_Cisco,False
0x12067ee,CUUSIWP01,Rtr_Cisco,False
0x11da7d2,HLNDEP01.marriott.com,GnSNMPDev,False
0x12067ef,MIAJWP01.marriott.com,Rtr_Cisco,False
0x11e27d1,HGHHSP01,Rtr_Cisco,False
0x13367e2,hdqimnfsapp15,Host_Device,False
0x11f27cd,ISPCLP01.marriott.com,Rtr_Cisco,False
0x11d67ce,TWFFIP01.marriott.com,GnSNMPDev,False
0x12127f4,SAFLCP01,Rtr_Cisco,False
0x130e7e8,PTYRIP01.marriott.com,Rtr_Cisco,False
0x107e7de,ORKFRCS01.marriott.com,SwCiscoIOS,False
0x12c67cd,DAYFNP01.marriott.com,Rtr_Cisco,False
0x11f27fb,ISPCIP01.marriott.com,GnSNMPDev,False
0x13167df,OMANWP01.marriott.com,Rtr_Cisco,False
0x11fa7eb,CHSSHP01.marriott.com,Rtr_Cisco,False
0x13367c9,hdqimnfsapp13,Host_Device,False
0x12027db,BOSSYP01.marriott.com,GnSNMPDev,False
0x130a7cc,OMARCSIPS01.marriott.com,SwCiscoIOS,False
0x11e67e3,ONTSIP01,Rtr_Cisco,False
0x11da61b,GRRJWP01.marriott.com,Rtr_Cisco,False
0x130a638,iad13-mab-vs-19.marriott.com,Host_Device,False
0x12da627,MCIELP01.marriott.com,Rtr_Cisco,True
0x121662f,ATLFIP01.marriott.com,GnSNMPDev,False
0x130a624,iad13-mab-vs-20.marriott.com,Host_Device,False
0x1212634,SCESHP01.marriott.com,Rtr_Cisco,False
0x130e627,RDUACP01.marriott.com,Rtr_Cisco,False
0x11ea602,BUFDTP01.marriott.com,GnSNMPDev,False
0x131662c,YEGESP01.marriott.com,Rtr_Cisco,False
0x11ea600,BUFALP01,Rtr_Cisco,False
0x11ea601,BUFRDP01.marriott.com,GnSNMPDev,False
0x11de63d,SLCPSP01.marriott.com,Rtr_Cisco,False
0x130a610,SJC13VSXF02,Host_Device,False
0x11ba63b,ISTXRP01,Rtr_Cisco,False
0x11de63c,SLCPVP01.marriott.com,Rtr_Cisco,False
0x11ba63a,ISTMDP01,Rtr_Cisco,False
0x11ba639,ISTMCR01.marriott.com,Rtr_Cisco,False
0x11de63f,YXSPFP01,Rtr_Cisco,False
0x1226600,41.21.230.87,Pingable,False
0x1226601,41.21.230.88,Pingable,False
0x11de63e,SLCPOP01.marriott.com,Rtr_Cisco,False
0x11ba638,ISTCYR01.marriott.com,Rtr_Cisco,False
0x11ba63f,ISTAKP01.marriott.com,GnSNMPDev,False
0x1322617,FRABRS01,HPProCurve,False
0x11ba63e,ISTASP01,Rtr_Cisco,False
0x11ba63d,ISTWHP01,Rtr_Cisco,False
0x11ba63c,ISTRZP01.marriott.com,Rtr_Cisco,False
0x1312616,HOUSSP01.marriott.com,Rtr_Cisco,False
0x11ba637,ISTRNP01.marriott.com,Rtr_Cisco,False
0x11fe633,UKYLCP01,Rtr_Cisco,False
0x11ba636,ISTGSP01,Rtr_Cisco,False
0x11ea631,BUFCYP01.marriott.com,GnSNMPDev,False
0x11d662f,BUDHUP01.marriott.com,GnSNMPDev,False
0x11ae62e,HDQNCNPCNPA101,GnSNMPDev,False
0x11e2626,TPAYCP01.marriott.com,GnSNMPDev,False
0x11e2627,TYSCYP01.marriott.com,GnSNMPDev,False
0x1196620,iad13vxrs06,CiscoNXOS,False
0x11e6627,BOINPP01.marriott.com,GnSNMPDev,False
0x11e2624,TYSCKP01.marriott.com,GnSNMPDev,False
0x11e2625,TRITNP01.marriott.com,GnSNMPDev,False
0x1196622,iad13vxrs05,CiscoNXOS,False
0x11e2622,TPAXTP01.marriott.com,GnSNMPDev,False
0x122e61f,PBISTP01.marriott.com,GnSNMPDev,False
0x11e2623,TYSKWP01.marriott.com,GnSNMPDev,False
0x11e2620,TRICCP01.marriott.com,Rtr_Cisco,False
0x133260d,TYSRKP01.marriott.com,GnSNMPDev,False
0x12e2611,BOSTOP01.marriott.com,Rtr_Cisco,False
0x120661f,RICRAP01.marriott.com,GnSNMPDev,False
0x11fa65f,GSPGVP01.marriott.com,GnSNMPDev,False
0x12da66d,MCOAEP01.marriott.com,Rtr_Cisco,False
0x102a640,TRVLPR01.marriott.com,Rtr_Cisco,False
0x11e665d,HVNCOP01.marriott.com,GnSNMPDev,False
0x102a641,TRVLPR02.marriott.com,Rtr_Cisco,False
0x11fe65c,UKYRZP01.marriott.com,Rtr_Cisco,False
0x130a674,iad13-mab-vs-16.marriott.com,Host_Device,False
0x12c2669,BACKNETS01,HPProCurve,False
0x102a645,MEXRCPNT01.marriott.com,Rtr_Cisco,False
0x130e678,RDUABP01.marriott.com,Rtr_Cisco,False
0x11ae651,hdqncspcnpa102.marriott.com,GnSNMPDev,False
0x131667c,YEGECP01.marriott.com,Rtr_Cisco,False
0x130a660,iad13-mab-vs-17.marriott.com,Host_Device,False
0x1312663,MKEFWP01.marriott.com,Rtr_Cisco,False
0x1022650,MCNSHP01.marriott.com,Rtr_Cisco,False
0x11de644,YXSCYP01.marriott.com,GnSNMPDev,False
0x11de641,AZOCYP01.marriott.com,GnSNMPDev,False
0x120267c,PSPWIP01,Rtr_Cisco,False
0x120267d,PSPPSP01.marriott.com,Rtr_Cisco,False
0x11de640,SLCVOP01.marriott.com,Rtr_Cisco,False
0x121267f,SCECYP01.marriott.com,GnSNMPDev,False
0x11de643,CGIFIP01.marriott.com,GnSNMPDev,False
0x11de642,SLCRPP01.marriott.com,GnSNMPDev,False
0x1216649,ATLSUP01.marriott.com,GnSNMPDev,False
0x102a66f,DELRCPNT01.marriott.com,Rtr_Cisco,False
0x11ae674,HDQNCPAL01,GnSNMPDev,False
0x11da66c,CMHSHP01.marriott.com,Rtr_Cisco,False
0x122e657,NAOMCP01.marriott.com,GnSNMPDev,False
0x11d6664,EWRWBP01.marriott.com,GnSNMPDev,False
0x12e2654,BOSFOP01.marriott.com,Rtr_Cisco,False
0x130a64c,iad13-mab-vs-18.marriott.com,Host_Device,False
0x11d669d,JXNABP01.marriott.com,GnSNMPDev,False
0x130a6b0,iad13-mab-vs-13.marriott.com,Host_Device,False
0x12da6af,MCIPXP01.marriott.com,Rtr_Cisco,False
0x11fa698,GSPGSP01.marriott.com,GnSNMPDev,False
0x102a68b,DELRCCS01.marriott.com,SwCiscoIOS,False
0x102a68c,DELRCAS03.marriott.com,SwCiscoIOS,False
0x11e668f,MEMRIP01.marriott.com,Rtr_Cisco,False
0x122a6b1,JMKAKP01.marriott.com,GnSNMPDev,False
0x13126a6,SLNFSP01.marriott.com,Rtr_Cisco,False
0x12e26b0,LAXFLS01,HPProCurve,False
0x11ae685,HDQIM-VMPAM-01,GnSNMPDev,False
0x1206680,BROFIP01.marriott.com,GnSNMPDev,False
0x1206684,BROCYP01.marriott.com,GnSNMPDev,False
0x132269a,FRABRS05,HPProCurve,False
0x11da6b7,GRJKIP01.marriott.com,GnSNMPDev,False
0x130a69c,iad13-mab-vs-14.marriott.com,Host_Device,False
0x11fe6b3,DPSKFP01,Rtr_Cisco,False
0x10226af,MCNRIP01.marriott.com,GnSNMPDev,False
0x10826a6,CANRSCS02.marriott.com,SwCiscoIOS,False
0x10226b2,MCNDTP01.marriott.com,GnSNMPDev,False
0x10226b0,MCNGAP01.marriott.com,GnSNMPDev,False
0x1322681,FRABRS02,HPProCurve,False
0x10226b1,MCNFIP01.marriott.com,GnSNMPDev,False
0x1206696,BRORIP01.marriott.com,GnSNMPDev,False
0x10226b5,MCNFSP01.marriott.com,Rtr_Cisco,False
0x130a688,iad13-mab-vs-15.marriott.com,Host_Device,False
0x10226ba,MCNSCS02.marriott.com,SwCiscoIOS,False
0x120a69a,WUHBRR01.marriott.com,Rtr_Cisco,False
0x10226b8,mcncprxy07.marriott.com,GnCiscoDev,False
0x120a69b,WUHWSP01,Rtr_Cisco,False
0x10226be,MCNWRP01.marriott.com,GnSNMPDev,False
0x120a69c,WUHWIP01,Rtr_Cisco,False
0x12e26e6,CANRSCS03.marriott.com,SwCiscoIOS,False
0x12026e9,PWMRIP01.marriott.com,GnSNMPDev,False
0x13366fa,hdqimnfsemm01-1,Host_Device,False
0x12166ea,ATLLNP01.marriott.com,GnSNMPDev,False
0x11da6d1,HKDFPP01,Rtr_Cisco,False
0x10226ce,SABRER01.marriott.com,Rtr_Cisco,False
0x11d66cf,YNGFSP01.marriott.com,GnSNMPDev,False
0x11fa6cc,BDLRIP01.marriott.com,GnSNMPDev,False
0x121a6f5,XIYNCP01,Rtr_Cisco,False
0x13126e9,BOSRNP01.marriott.com,Rtr_Cisco,False
0x12c66f7,CMHTNP01.marriott.com,Rtr_Cisco,False
0x130a6ec,iad13-mab-vs-10.marriott.com,Host_Device,False
0x12da6f1,MELWHP01.marriott.com,GnSNMPDev,False
0x11fa6ff,BDLDTP01.marriott.com,Rtr_Cisco,False
0x11f66f9,TOLFNP01.marriott.com,GnSNMPDev,False
0x13066d6,NYCROP01.marriott.com,Rtr_Cisco,False
0x130a6d8,iad13-mab-vs-11.marriott.com,Host_Device,False
0x11f66f7,TOLNOP01.marriott.com,GnSNMPDev,False
0x11f66f6,TOLGPP01.marriott.com,GnSNMPDev,False
0x130a6c4,iad13-mab-vs-12.marriott.com,Host_Device,False
0x10226f7,SABRER02.marriott.com,Rtr_Cisco,False
0x122a6da,NBOFAP01,Rtr_Cisco,False
0x122a6db,NBOFPP01,Rtr_Cisco,False
0x11e66e4,CHAWIP01,Rtr_Cisco,False
0x130e6cb,POZOXP01.marriott.com,Rtr_Cisco,False
0x13166cc,SGFNOP01.marriott.com,Rtr_Cisco,False
0x11fe6e2,DPSKSP01,Rtr_Cisco,False
0x11ca91e,SJCACP01.marriott.com,GnSNMPDev,False
0x11ca91a,SJCNOP01.marriott.com,GnSNMPDev,False
0x11ca91b,SJCFIP01.marriott.com,GnSNMPDev,False
0x11ca914,SJORIP01.marriott.com,Rtr_Cisco,False
0x11ca915,SJOCYP01.marriott.com,Rtr_Cisco,False
0x1336939,hdqimnfsapp39,Host_Device,False
0x11ca916,SJOCRP01.marriott.com,Rtr_Cisco,False
0x11ca917,SJCJFP01,Rtr_Cisco,False
0x11ca910,SJCSLP01,Rtr_Cisco,False
0x11ca911,SJCRIP01.marriott.com,Rtr_Cisco,False
0x11ca912,SJCSJP01.marriott.com,Rtr_Cisco,False
0x11ca913,SJCWIP01,Rtr_Cisco,False
0x120292f,ALBSSP01.marriott.com,GnSNMPDev,False
0x1202930,ALBSAP01.marriott.com,Rtr_Cisco,False
0x11ca90e,MEMEFP01,Rtr_Cisco,False
0x11ca90f,SJCJCP01,Rtr_Cisco,False
0x1312929,YOOCYP01.marriott.com,Rtr_Cisco,False
0x1302929,ABEFOP01.marriott.com,Rtr_Cisco,False
0x121693b,RSWGRP01.marriott.com,Rtr_Cisco,False
0x121293a,WASWAP01.marriott.com,Rtr_Cisco,False
0x11f6902,YQGFPP01,GnSNMPDev,False
0x130a92f,OMARCSIPS02.marriott.com,SwCiscoIOS,False
0x11f6900,ISNFPP01,Rtr_Cisco,True
0x1046924,HDQNCNDB03,GnSNMPDev,False
0x11f293d,RQSFPP01,Rtr_Cisco,False
0x1316913,CHILYP01.marriott.com,Rtr_Cisco,False
0x11f293c,BBCFIP01.marriott.com,GnSNMPDev,False
0x120e903,MBSMPP01.marriott.com,GnSNMPDev,False
0x11e693a,NNGMCP01.marriott.com,Rtr_Cisco,False
0x12e690a,ISTRIP01.marriott.com,Rtr_Cisco,False
0x12da90a,OMAAKP01.marriott.com,Rtr_Cisco,False
0x133691b,hdqimnfsapp37,Host_Device,False
0x11fa930,AZOTSP01.marriott.com,Rtr_Cisco,True
0x11fa92f,AZOZOP01.marriott.com,Rtr_Cisco,False
0x1336902,hdqimnfsapp35,Host_Device,False
0x11ea928,ATLLUP01,GnSNMPDev,False
0x11ea929,CUNRZP01.marriott.com,GnSNMPDev,False
0x121a916,GCMMIP01,Rtr_Cisco,False
0x11ea926,TPAMDP01,Rtr_Cisco,False
0x12e2917,lon13cpdvsp7k2,Accelar1200,False
0x11ea927,MEXDMP01,Rtr_Cisco,False
0x1322908,HKGBRS1111,HPProCurve,False
0x11ea924,CUNCYP01.marriott.com,Rtr_Cisco,False
0x11ea925,CUNMXP01.marriott.com,Rtr_Cisco,False
0x11ca920,SJCTSP01.marriott.com,GnSNMPDev,False
0x11ca921,SJCFPP01,GnSNMPDev,False
0x1202960,BNAPAP01,Rtr_Cisco,False
0x132a973,OMARCAS11,SwCiscoIOS,False
0x1202961,PNSGSP01.marriott.com,GnSNMPDev,False
0x1216963,RDUTWP01.marriott.com,GnSNMPDev,False
0x131a977,DALFEP01.marriott.com,GnSNMPDev,False
0x130296c,EATRIP01.marriott.com,Rtr_Cisco,False
0x133696d,hdqimnfsapp43,Host_Device,False
0x131296f,WASTYP01.marriott.com,Rtr_Cisco,False
0x1336954,hdqimnfsapp41,Host_Device,False
0x1046963,HDQNCSDB02,GnSNMPDev,False
0x1316958,YQLFIP01.marriott.com,Rtr_Cisco,False
0x12de940,CMHADP01.marriott.com,Rtr_Cisco,False
0x11ce973,ALYSIP01,GnSNMPDev,False
0x121294e,WASNHP01.marriott.com,Rtr_Cisco,False
0x130e946,NUEMDP01.marriott.com,Rtr_Cisco,False
0x1206957,CKBSHP01.marriott.com,Rtr_Cisco,False
0x12da953,OSALCP01.marriott.com,Rtr_Cisco,False
0x130a9b5,OMARCLABS01.marriott.com,SwCiscoIOS,False
0x13129b7,SJCMEP01.marriott.com,Rtr_Cisco,False
0x13369bb,hdqimsfsapp04,Host_Device,False
0x13369a2,hdqimsfsapp02,Host_Device,False
0x13169a4,SUXMCP01.marriott.com,Rtr_Cisco,False
0x12069b6,CKBTSP01.marriott.com,Rtr_Cisco,False
0x120e9ba,CHAGOP01.marriott.com,GnSNMPDev,False
0x120e9bb,CHSBRP01.marriott.com,Rtr_Cisco,False
0x13029af,RDUADP01.marriott.com,Rtr_Cisco,False
0x121a982,YULMVP01,Rtr_Cisco,False
0x1206985,CKBCYP01.marriott.com,GnSNMPDev,False
0x120e986,CHAOXP01.marriott.com,GnSNMPDev,False
0x12de983,BKKQPP02.marriott.com,Rtr_Cisco,False
0x11e29aa,HKYFIP01.marriott.com,GnSNMPDev,False
0x11e29ab,CLLHUP01.marriott.com,GnSNMPDev,False
0x11fa9aa,BHMDWP01.marriott.com,GnSNMPDev,False
0x1336986,hdqimnfsapp45,Host_Device,False
0x11e29a8,HKYFYP01.marriott.com,GnSNMPDev,False
0x11e29a9,HKYCYP01.marriott.com,GnSNMPDev,False
0x11e29a6,MLBCFP01,Rtr_Cisco,False
0x12da995,OSAOOP01.marriott.com,Rtr_Cisco,False
0x132298b,HKGBRS1112,HPProCurve,True
0x11e29a7,JENVBP01,Rtr_Cisco,False
0x11f29a5,AIYCYP01.marriott.com,GnSNMPDev,False
0x11e29a4,HSVALP01.marriott.com,Rtr_Cisco,False
0x11e29a5,HQKESR01.marriott.com,Rtr_Cisco,False
0x130e98e,MCODEP01.marriott.com,Rtr_Cisco,False
0x11c69dc,SDFREP01.marriott.com,GnSNMPDev,False
0x11c69dd,SDFHFP01.marriott.com,GnSNMPDev,False
0x11c69de,SDFLEP01.marriott.com,GnSNMPDev,False
0x11c69df,SDFFDP01.marriott.com,GnSNMPDev,False
0x11c69d8,SDFLAP01.marriott.com,Rtr_Cisco,False
0x11c69d9,SDFALP01,Rtr_Cisco,False
0x11c69da,SDFLDP01,Rtr_Cisco,False
0x11c69db,SDFFPP01,Rtr_Cisco,False
0x11c69d5,SDFLMP01.marriott.com,Rtr_Cisco,False
0x11c69d6,SDFLSP01.marriott.com,Rtr_Cisco,False
0x11c69d7,SDFGJP01.marriott.com,Rtr_Cisco,False
0x120a9f9,CVGDRP01.marriott.com,Rtr_Cisco,False
0x13169e8,YOOTSP01.marriott.com,Rtr_Cisco,False
0x121a9fb,BWITAP01.marriott.com,Rtr_Cisco,False
0x121a9fa,PHXWHP01,Rtr_Cisco,False
0x11e69c2,YULRIP01.marriott.com,Rtr_Cisco,False
0x13369ee,hdqimsfsapp08,Host_Device,False
0x11f29c0,AIYSIP01,Rtr_Cisco,False
0x12029c1,STLWIP01,Rtr_Cisco,False
0x12169c3,RDUWFP01.marriott.com,GnSNMPDev,False
0x11d69f9,AAESIP01,Rtr_Cisco,False
0x12de9c9,DFWRFP01.marriott.com,Rtr_Cisco,False
0x12e29cb,sin13vsp7200-1,Accelar1200,False
0x13369d5,hdqimsfsapp06,Host_Device,False
0x130e9db,MCOJBP01.marriott.com,Rtr_Cisco,False
0x11c69ec,SDFFNP01.marriott.com,GnSNMPDev,False
0x11c69ed,DENTLP01.marriott.com,GnSNMPDev,False
0x12e29dc,sin13vsp7200-2,Accelar1200,False
0x11c69e8,DENLGP01.marriott.com,GnSNMPDev,False
0x11c69e9,DENLSP01.marriott.com,GnSNMPDev,False
0x11c69ea,VBORIP01.marriott.com,GnSNMPDev,False
0x11c69eb,DENBLP01.marriott.com,GnSNMPDev,False
0x11c69e4,SDFACP01.marriott.com,GnSNMPDev,False
0x11c69e5,SDFCHP01.marriott.com,GnSNMPDev,True
0x12da9d7,PDXELP01.marriott.com,Rtr_Cisco,False
0x11c69e6,VPSFIP01.marriott.com,GnSNMPDev,False
0x11c69e7,VBOFIP01.marriott.com,GnSNMPDev,False
0x12fe9d4,PDXABP01.marriott.com,Rtr_Cisco,False
0x11c69e0,SDFRAP01.marriott.com,GnSNMPDev,False
0x11c69e1,SDFDTP01.marriott.com,GnSNMPDev,False
0x11fa9e1,BHMBFP01.marriott.com,GnSNMPDev,False
0x11c69e2,SDFAPP01.marriott.com,GnSNMPDev,False
0x11c69e3,SDFNEP01.marriott.com,GnSNMPDev,False
0x1212821,SAFNMP01.marriott.com,Rtr_Cisco,False
0x1202827,ONTBEP01.marriott.com,GnSNMPDev,False
0x131283f,DALDMP01.marriott.com,Rtr_Cisco,False
0x11da80e,MDWFSP01.marriott.com,Rtr_Cisco,False
0x130e82a,QPAFPP01.marriott.com,Rtr_Cisco,False
0x131682b,MSPEOP01.marriott.com,Rtr_Cisco,False
0x12de836,AVLELP01.marriott.com,Rtr_Cisco,False
0x133682d,hdqimnfsapp21,Host_Device,False
0x121a83e,MCOPWP01,GnSNMPDev,False
0x11fa83b,PHLRWP01.marriott.com,Rtr_Cisco,False
0x1212804,SAFFEP01.marriott.com,GnSNMPDev,False
0x11fa83a,PHLTHP01.marriott.com,GnSNMPDev,False
0x121a804,BWILSP01,Rtr_Cisco,False
0x1212807,SAFCYP01.marriott.com,GnSNMPDev,False
0x1336814,hdqimnfsapp19,Host_Device,False
0x104282d,OMARCSIP01.marriott.com,Rtr_Cisco,False
0x121680c,DALLFP01,Rtr_Cisco,False
0x12e681e,PVDFMP01.marriott.com,Rtr_Cisco,False
0x1202813,ONTFSP01.marriott.com,GnSNMPDev,False
0x11d682b,CTASIP01,Rtr_Cisco,False
0x12c6815,GSOFWP01.marriott.com,Rtr_Cisco,False
0x11e6822,BGMONP01.marriott.com,GnSNMPDev,False
0x130e872,OWBTSP01.marriott.com,Rtr_Cisco,False
0x1216867,AKOFMP01.marriott.com,GnSNMPDev,False
0x11da85a,EWRHBP01,Rtr_Cisco,False
0x11e6852,LBEFIP01.marriott.com,GnSNMPDev,False
0x12de878,BQKCJP01.marriott.com,Rtr_Cisco,False
0x11f2847,ARBFIP01.marriott.com,GnSNMPDev,False
0x133686b,hdqimnfsapp23,Host_Device,False
0x131686d,YQMDRP01.marriott.com,Rtr_Cisco,False
0x1336851,hdqimnfsmnt13-2,Host_Device,False
0x130a852,YZRRCS02.marriott.com,SwCiscoIOS,False
0x11f287a,ARBRNP01.marriott.com,Rtr_Cisco,False
0x1322857,HDQBE,HPProCurve,False
0x1206845,MGMMMP01.marriott.com,Rtr_Cisco,False
0x12da843,MTHFIP01.marriott.com,Rtr_Cisco,False
0x120a858,NYCWEP01.marriott.com,Rtr_Cisco,False
0x120a859,HPNSIP01,Rtr_Cisco,False
0x120a85a,HPNTRP01.marriott.com,Rtr_Cisco,False
0x11d6867,TSEXRP01,Rtr_Cisco,False
0x120a85b,HPNGRP01.marriott.com,GnSNMPDev,False
0x132a84d,OMARCAS07,SwCiscoIOS,False
0x11ba89a,SYXSSP01,GnSNMPDev,False
0x12ba8aa,hdqimnfmdc02.marriott.com,Host_Device,False
0x11ba899,SYXXBP01.marriott.com,GnSNMPDev,False
0x11ba898,SYXBWP01,Rtr_Cisco,False
0x130e8b4,OSACOP01.marriott.com,Rtr_Cisco,False
0x13368b6,hdqimnfsapp29,Host_Device,False
0x11da898,JAXRAP01.marriott.com,GnSNMPDev,False
0x11ba893,SYXBRP01.marriott.com,Rtr_Cisco,False
0x13228ba,HKGBRS1109,GnSNMPDev,False
0x11ba892,SYXHSP01,Rtr_Cisco,False
0x11ba891,SYXRZP01.marriott.com,Rtr_Cisco,False
0x121a8ad,JENVBP01,Rtr_Cisco,False
0x11ba897,SYXXRP01,Rtr_Cisco,False
0x11ba896,SYXDBP01.marriott.com,Rtr_Cisco,False
